0.021341463414634 , 1 
0.016260162601626 , 1 
0.0050813008130081 , 2 
0.010162601626016 , 2 
0.013211382113821 , 2 
0.0091463414634146 , 2 
0.0071138211382114 , 2 
0.88821138211382 , 2 
0.0020325203252033 , 3 
0.042682926829268 , 2 
0.23272357723577 , 2 
0.027439024390244 , 2 
0.0030487804878049 , 3 
0.85162601626016 , 2 
0.016260162601626 , 2 
0.0010162601626016 , 3 
0.010162601626016 , 3 
0.0040650406504065 , 3 
0.0060975609756098 , 3 
0 , 3 
0.008130081300813 , 3 
0.017276422764228 , 3 
0.19207317073171 ,0.43191056910569 ,1 
0.018292682926829 ,0.20833333333333 ,1 
0.041666666666667 ,0.078252032520325 ,0.53455284552846 ,0.96443089430894 ,1 
0.22764227642276 ,0.52743902439024 ,0.82621951219512 ,1 ,1 
0.033536585365854 ,0.66971544715447 ,1 
0.0091463414634146 ,0.019308943089431 ,0.022357723577236 ,0.025406504065041 ,0.026422764227642 ,0.35467479674797 ,1 
0.014227642276423 ,0.36686991869919 ,1 
0.0071138211382114 ,0.008130081300813 ,1 
0.01219512195122 ,0.027439024390244 ,1 
0.048780487804878 ,0.79573170731707 ,1 
0.34756097560976 ,0.42378048780488 ,1 
0.0010162601626016 ,0.020325203252033 ,1 
0.011178861788618 ,0.1229674796748 ,1 
0.010162601626016 ,0.013211382113821 ,0.42479674796748 ,0.94512195121951 ,1 
0.028455284552846 ,0.24593495934959 ,1 
0.71138211382114 ,0.81605691056911 ,2 
0.45223577235772 ,0.61991869918699 ,2 
0.22357723577236 ,0.22459349593496 ,2 
0.008130081300813 ,0.60975609756098 ,2 
0.0030487804878049 ,0.40040650406504 ,2 
0.033536585365854 ,0.65650406504065 ,2 
0.0071138211382114 ,0.10264227642276 ,0.15142276422764 ,0.51422764227642 ,2 
0.015243902439024 ,0.034552845528455 ,2 
0.014227642276423 ,0.042682926829268 ,2 
0.021341463414634 ,0.033536585365854 ,1 
0.016260162601626 ,0.048780487804878 ,1 
0.021341463414634 ,0.34756097560976 ,1 
0.0010162601626016 ,0.016260162601626 ,0.020325203252033 ,0.089430894308943 ,1 
0.0050813008130081 ,0.022357723577236 ,2 
0.010162601626016 ,0.013211382113821 ,2 
0.0071138211382114 ,0.71138211382114 ,2 
0.0091463414634146 ,0.84247967479675 ,2 
0.0071138211382114 ,0.6849593495935 ,2 
0.008130081300813 ,0.027439024390244 ,2 
0.34044715447154 ,0.85162601626016 ,2 
0.038617886178862 ,0.85162601626016 ,2 
0.016260162601626 ,0.035569105691057 ,2 
0.0010162601626016 ,0.010162601626016 ,3 
0.010162601626016 ,0.04979674796748 ,2 
0.0030487804878049 ,0.0040650406504065 ,3 
0.0040650406504065 ,0.40345528455285 ,3 
0.0030487804878049 ,0.96239837398374 ,3 
0.0030487804878049 , 3 
0.0010162601626016 , 3 
0.0040650406504065 , 3 
